,time,concentration,theta,etheta
0,1.2e-06,0.0,0.26563025546008007,0.005027832139121033
1,2.64e-06,0.0,0.29653259923031455,0.017168255470086408
2,4.36799e-06,0.0,0.3276681387068932,0.04557122511910601
3,6.44159e-06,0.0,0.35885219541096625,0.09544095627756326
4,8.9299e-06,0.0,0.3902976191147673,0.162686633709317
5,1.19159e-05,0.0,0.4212750863340255,0.24877765058077048
6,1.5499e-05,0.0,0.45267668802589606,0.35360804219640835
7,1.97988e-05,0.0,0.48363693945475295,0.4679795913277905
8,2.49586e-05,0.0,0.5150197602843676,0.588499019429891
9,3.11503e-05,0.0,0.546537177293483,0.7258388979719341
10,3.85804e-05,0.0,0.5777838368717423,0.8575048487268367
11,4.74965e-05,0.0,0.608593841402552,0.9861748885448958
12,5.81957e-05,0.0,0.6398811928490326,1.0923948626449056
13,7.10348e-05,0.0,0.6713500926306535,1.1723933911819329
14,8.64419e-05,0.0,0.7024292895204644,1.242484220688274
15,0.00010493,0.0,0.7341251247210109,1.2660998980569924
16,0.000127116,0.0,0.7649914718385882,1.277861979259197
17,0.000153739,0.0,0.7962553472072488,1.2325042730015545
18,0.000185687,0.0,0.8275333082226014,1.187787171494073
19,0.000224022,0.0,0.8590194237946236,1.1374924737408285
20,0.000270025,0.0,0.8897996919601947,1.0995474795921922
21,0.000325225,0.0,0.9209352314367732,1.0579996857960339
22,0.000391469,0.0,0.9521036374222999,1.015772754633163
23,0.000470961,0.0,0.9837681711857531,0.9857943789564543
24,0.000566346,0.0,1.0146282580159118,0.9427871623084251
25,0.000680816,0.0,1.0459203046779564,0.8977136340978463
26,0.00081818,0.0,1.0772906049327338,0.841316333198331
27,0.000983035,0.0,1.1084355348404402,0.7612022068116507
28,0.00118082,0.0,1.139973297783666,0.7127715243840629
29,0.00141813,0.0,1.1714249817748859,0.6515624629927362
30,0.00170287,0.0,1.2032851495201715,0.5928965542937784
31,0.00204464,0.0,1.2340262908893762,0.5424669923826052
32,0.00245482,0.0,1.265064795910966,0.49508632375603306
33,0.00294695,0.0,1.2958106324957346,0.460025977613949
34,0.00353727,0.0,1.2967496756085297,0.46475826458412356
35,0.00424549,0.0,1.327133980594872,0.43033755987678673
36,0.00509584,0.0,1.3280417222705743,0.4319809759726886
37,0.00611626,0.0,1.3581630951853343,0.38781681751271446
38,0.00734178,4.0454e-304,1.3591616110286064,0.3895450053650286
39,0.0088124,1.6674e-269,1.389491138500036,0.3582859018457045
40,0.0105793,1.83513e-231,1.3905538222893488,0.35695748989010745
41,0.012698,-3.17342e-189,1.4207878803776441,0.3264146113809258
42,0.015236,-5.69293e-150,1.4218223928735736,0.32289513851669527
43,0.0182848,-1.31486e-113,1.4522254787221718,0.3052838061220426
44,0.0219342,1.24169e-82,1.4832498980970699,0.27029570863599167
45,0.0261649,-1.11356e-60,1.4842703249463074,0.26649976424800736
46,0.0309032,-9.90173e-47,1.5149645141598722,0.24890480821538893
47,0.0354575,9.17391e-40,1.5458339914211587,0.22364908635471686
48,0.0396807,5.47094e-37,1.5774202715918793,0.20842822115934928
49,0.0436834,-4.69044e-36,1.6088469144334243,0.18086632219809753
50,0.0475505,-1.35655e-34,1.6398040357185717,0.16490563076495
51,0.0513209,-8.9232e-34,1.6408213324241,0.15449508108827287
52,0.055029,-1.84842e-33,1.6711524249673841,0.14974786272918478
53,0.0587371,6.73489e-33,1.7026886228387554,0.13899100116125515
54,0.0625086,7.57023e-32,1.7340370120875674,0.12677664337228248
55,0.0663462,3.50683e-31,1.7652758463065537,0.11592489523609593
56,0.0703247,8.89616e-31,1.7966868384295522,0.10855842226695092
57,0.0744963,1.02092e-30,1.827972624804178,0.100843229118019
58,0.0789753,-3.83293e-30,1.8591801575860711,0.09129195679043005
59,0.0839285,-2.67996e-29,1.8902624846195912,0.08101530795626778
60,0.0894762,-8.59937e-29,1.9217360796167762,0.07491752138706574
61,0.0956962,-1.71811e-28,1.9528184066502963,0.06652126424059421
62,0.102916,-2.24393e-28,1.9844485088329473,0.062387677800081434
63,0.11102,0.0,2.015249122932629,0.053293016978622286
64,0.115943,0.0,2.046910526552373,0.04941374580734638
65,0.118898,0.0,2.0779459014302533,0.042927839457934006
66,0.12125,0.0,2.1092942906790655,0.03874025918847908
67,0.123287,0.0,2.1404705220238656,0.0347313739282796
68,0.125115,0.0,2.1717563083984914,0.03160151398315072
69,0.126804,0.0,2.2032142526771294,0.03003405530762511
70,0.128392,0.0,2.2348756562968735,0.02904617535079783
71,0.129896,0.0,2.2662553469827786,0.02697533620580358
72,0.131342,0.0,2.2971968175493798,0.023930248017086982
73,0.132733,0.0,2.328545206798192,0.021563960034687635
74,0.134079,0.0,2.3597996917357245,0.019149843441994316
