,time,concentration,theta,etheta
0,1.2e-06,0.0,0.24408350005488647,0.011315358587818253
1,2.64e-06,0.0,0.2760262230616745,0.028173520554613
2,4.36799e-06,0.0,0.3092266622023973,0.06282880206523288
3,6.44159e-06,0.0,0.3419125811065104,0.11916845898821568
4,8.9299e-06,0.0,0.37376220045143577,0.19907895658800903
5,1.19159e-05,0.0,0.40742979129904855,0.3043793956229822
6,1.5499e-05,0.0,0.43921407474091234,0.4217542746368621
7,1.97988e-05,0.0,0.4724030800985993,0.5238393539778655
8,2.49586e-05,0.0,0.5041301946252843,0.6402588229295766
9,3.11503e-05,0.0,0.5369974206603931,0.7739922654146913
10,3.85804e-05,0.0,0.5697094739257309,0.8964207778557175
11,4.74965e-05,0.0,0.6027171721524222,1.0134018336032933
12,5.81957e-05,0.0,0.6350029086502833,1.0947703841183014
13,7.10348e-05,0.0,0.6678799350708513,1.1586630271910638
14,8.64419e-05,0.0,0.6999582300764922,1.1718055832326935
15,0.00010493,0.0,0.7329691950983365,1.2218042969267984
16,0.000127116,0.0,0.7656910487491333,1.2298362188053693
17,0.000153739,0.0,0.7987673496740393,1.2131894129763954
18,0.000185687,0.0,0.8304977309958773,1.1018047931184047
19,0.000224022,0.0,0.8630987132260103,1.0733951081511364
20,0.000270025,0.0,0.896398789618902,1.0972706436708244
21,0.000325225,0.0,0.9283431460232665,1.0358717827942314
22,0.000391469,0.0,0.9616824239579951,1.0319788916256658
23,0.000470961,0.0,0.9945218822343027,0.9807235707989456
24,0.000566346,0.0,1.0265936436496375,0.9117267709194783
25,0.000680816,0.0,1.0598822862594932,0.8896001216152857
26,0.00081818,0.0,1.0920242837706189,0.8124029885920515
27,0.000983035,0.0,1.1235161890462824,0.739306022140701
28,0.00118082,0.0,1.1566006569590708,0.7097433677424764
29,0.00141813,0.0,1.1891199693103771,0.663384928319143
30,0.00170287,7.86657e-309,1.2231011724926852,0.6158534396601572
31,0.00204464,-1.97172e-297,1.2546371795029152,0.5912913043669784
32,0.00245482,6.01852e-288,1.2872626626966963,0.5384082238885769
33,0.00294695,6.41636e-275,1.3194928636769554,0.46800713315163034
34,0.00353727,2.12064e-262,1.3527423047449743,0.45069575056076816
35,0.00424549,4.16779e-248,1.3846703271735734,0.39820714108430605
36,0.00509584,2.94758e-233,1.3865291336156742,0.408626616514846
37,0.00611626,3.48985e-216,1.4174803842935035,0.3835534178053614
38,0.00734178,-1.71072e-199,1.4499653952957021,0.34532341287026913
39,0.0088124,-3.37028e-178,1.483120099304282,0.33120666243304503
40,0.0105793,8.62546e-158,1.5153944020191072,0.2969297880806075
41,0.012698,-1.40515e-132,1.5498247895349637,0.2794130732933335
42,0.015236,-7.97556e-109,1.5807858405982518,0.2562241375471363
43,0.0182848,1.68598e-89,1.6140891837862967,0.24698483644423805
44,0.0219342,-1.30237e-69,1.6460890757082636,0.21169684676499007
45,0.0263201,4.40639e-53,1.6785773535056157,0.1924137569000658
46,0.0314688,-1.44717e-38,1.6807007703551158,0.19357255595174028
47,0.0373254,2.76582e-32,1.7119149980427677,0.18738538516269904
48,0.0437515,-5.35851e-26,1.7445666155977733,0.17205477814479414
49,0.0497548,1.10731e-24,1.7767772158071138,0.1494947937005399
50,0.0556021,-1.32828e-23,1.8098535167320193,0.13845867394512906
51,0.0614494,-1.37536e-22,1.8421784547717177,0.12229248795759862
52,0.0673758,-3.878e-22,1.8746994005206004,0.10896662273115966
53,0.0736457,-4.3008e-22,1.9073673520513716,0.1004981270343501
