,time,concentration,theta,etheta
0,1.2e-06,0.0,0.4329294874739327,0.010124716267083857
1,2.64e-06,0.0,0.46111443985444994,0.028116443471838694
2,4.36799e-06,0.0,0.48971074926434927,0.0652125620738809
3,6.44159e-06,0.0,0.5166336470853339,0.12764023770277264
4,8.9299e-06,0.0,0.5446940730181811,0.22099376057229184
5,1.19159e-05,0.0,0.5722228129946841,0.3314167369637308
6,1.5499e-05,0.0,0.6005588761206887,0.49831695238245766
7,1.97988e-05,0.0,0.628469590481618,0.7003801716716775
8,2.49586e-05,0.0,0.657145652784969,0.9372656157613528
9,3.11503e-05,0.0,0.6839999911010566,1.1924803988160473
10,3.85804e-05,0.0,0.7128831310926679,1.4562879759775431
11,4.74965e-05,0.0,0.7396423256060412,1.6528019512364256
12,5.81957e-05,0.0,0.7685128730355286,1.8584131440104263
13,7.10348e-05,0.0,0.7965327229348653,1.9523473403383573
14,8.64419e-05,0.0,0.8245329844042315,1.9381003117476274
15,0.00010493,0.0,0.8520575268600266,1.8813116205926457
16,0.000127116,0.0,0.8803935899860311,1.7930023318063
17,0.000153739,0.0,0.9083043043469604,1.7062239094103122
18,0.000185687,0.0,0.9354650616747305,1.5840126752742665
19,0.000224022,0.0,0.9638417008342457,1.4414250815975882
20,0.000270025,0.0,0.9912641036194799,1.3070548971657074
21,0.000325225,0.0,1.019349714676575,1.2043226181345672
22,0.000391469,0.0,1.0471778777969138,1.0902760047470996
23,0.000470961,0.0,1.0751557524891708,0.9871683408539559
24,0.000566346,0.0,1.1033421040432576,0.8784475001961645
25,0.000680816,0.0,1.1310597324516196,0.7737561814164429
26,0.00081818,0.0,1.159090775739511,0.6941335329523989
27,0.000983035,0.0,1.187089638035308,0.6223235819288049
28,0.00118082,0.0,1.2151164838024913,0.5603229065804423
29,0.00141813,0.0,1.243265057670206,0.4995639339709258
30,0.00170287,0.0,1.2709770893842909,0.44340166630441286
31,0.00204464,0.0,1.2990081326721823,0.4017251485393105
32,0.00245482,0.0,1.3270069949679792,0.36421833543668247
33,0.00294695,0.0,1.3550338407351625,0.33186133340966634
34,0.00353727,0.0,1.3831824146028773,0.2993043216358638
35,0.00424549,0.0,1.41089864383767,0.26838258016716454
36,0.00509584,0.0,1.438924090431284,0.24533336310129686
37,0.00611626,0.0,1.4669215535535116,0.22409831068883096
38,0.00734178,-2.24789e-296,1.4949470001471257,0.2053613272252296
39,0.0088124,-1.33947e-272,1.521769157471119,0.18727070957089068
40,0.0105793,-1.09882e-246,1.5495147693508675,0.16775362944093813
41,0.012698,-6.97822e-219,1.5775262242087882,0.15529554433319379
42,0.015236,-2.02094e-188,1.6057335633664147,0.1447120373800799
43,0.0182848,-1.62431e-155,1.6335631256603231,0.1332006259712009
44,0.0219342,4.57537e-125,1.66168651440379,0.12265993635390929
45,0.0263201,-1.4853e-100,1.6894321262835388,0.11063647653170351
46,0.0315832,5.34105e-75,1.7174435811414595,0.1033587025196088
47,0.0377466,1.22914e-57,1.7456369285633928,0.09707100608104856
48,0.0447504,3.23755e-45,1.7734804825929944,0.09034105935194035
49,0.0525996,-5.58714e-37,1.8016038713364613,0.08403693982566747
50,0.0604487,-1.09287e-35,1.82934948321621,0.07655856952793959
51,0.0684405,-1.46477e-34,1.8573609380741305,0.07207272042699661
52,0.0770717,-4.76226e-35,1.8855682772317572,0.06811123705516492
53,0.0866837,-4.2693e-34,1.9133978395256657,0.0637268591747323
54,0.0975605,-9.01645e-34,1.9415212282691325,0.05963985648966814
55,0.110542,-1.26788e-33,1.9692668401488813,0.054734690767090234
56,0.125522,0.0,1.9972782950068018,0.051816718657743836
57,0.131195,0.0,2.0254856341644283,0.049167498648038155
58,0.135806,0.0,2.0533151964583367,0.046244306342954525
59,0.139852,0.0,2.081438585201804,0.04351602089668932
60,0.143643,0.0,2.1091841970815524,0.04022588988899719
61,0.147279,0.0,2.1371956519394733,0.0382782876479301
62,0.150842,0.0,2.1654029910970998,0.03647303838500093
63,0.154405,0.0,2.193232553391008,0.03450068420459547
64,0.158043,0.0,2.221355942134475,0.03265109260484213
65,0.161801,0.0,2.249101554014224,0.030392683428812996
66,0.165733,0.0,2.2772249427576905,0.02920441437891755
67,0.169964,0.0,2.3053343397654644,0.027802879804296316
68,0.174613,0.0,2.333135918587986,0.026417064470771478
69,0.179778,7.4436e-52,2.3612732990671463,0.025133717473796686
70,0.1856,1.89395e-50,2.389018910946895,0.023521204875952488
71,0.192289,1.36381e-47,2.417114316218975,0.022671603356245913
72,0.200387,-1.70739e-39,2.4452516966981355,0.021675895009781378
73,0.210052,-1.2275e-36,2.473053275520657,0.02066986357961174
74,0.220791,7.30893e-35,2.5011906559998174,0.01972113699478234
75,0.231132,-2.06698e-33,2.528936267879566,0.018517969858176126
76,0.240094,1.97008e-31,2.557059656623033,0.017890666561437306
77,0.248216,-4.90766e-30,2.585169053630807,0.017114147782052055
78,0.256084,4.74846e-31,2.6129706324533286,0.01635082612672162
79,0.263953,3.87932e-29,2.641108012932489,0.015622286225011203
80,0.272092,2.20478e-28,2.6688536248122374,0.01469971927275268
81,0.280858,7.08526e-28,2.696963021820011,0.014216411262923048
82,0.290819,1.46173e-27,2.7252962865988772,0.013698673422781528
83,0.30244,1.86788e-27,2.7526081546721346,0.01289851712786699
84,0.316551,0.0,2.780759526886988,0.012372450436099762
85,0.326207,0.0,2.809540527208038,0.011845503936062214
86,0.331638,0.0,2.836516593624657,0.011236324689692006
87,0.336188,0.0,2.86483586666783,0.010836305196119424
88,0.340183,0.0,2.89297324714699,0.01044995205767916
89,0.3439,0.0,2.9213764706043226,0.0099923344493429
90,0.34753,0.0,2.948814264298819,0.009432893697188166
91,0.351076,0.0,2.976881686099513,0.009045308827169455
92,0.354622,0.0,3.0049211244288205,0.0086544979934929
93,0.358256,0.0,3.032694719779956,0.008285506404920302
94,0.361987,0.0,3.0608460919948093,0.007932058095790041
95,0.36593,0.0,3.088605695610251,0.007482417415771361
96,0.370119,0.0,3.1167011008823313,0.007238241293814959
97,0.374758,0.0,3.1448384813614916,0.006936232441556127
98,0.379976,2.23036e-40,3.1726400601840132,0.0066401476316507915
99,0.385978,3.81539e-40,3.2007774406631735,0.006352039750063032
100,0.392685,1.65441e-38,3.228523052542922,0.005989265473267369
101,0.40094,2.59988e-34,,
102,0.410846,9.7052e-31,,
103,0.42199,1.14108e-28,,
104,0.431741,9.59328e-28,,
105,0.440274,3.74772e-27,,
106,0.448806,1.25617e-26,,
107,0.456119,2.29601e-26,,
108,0.463433,2.43073e-26,,
109,0.470746,-3.13553e-26,,
110,0.47806,-2.04733e-25,,
111,0.485373,-5.10749e-25,,
112,0.492687,-8.73191e-25,,
113,0.5,-1.15794e-24,,
114,0.508772,-1.29206e-24,,
115,0.519224,0.0,,
116,0.527809,0.0,,
117,0.533055,0.0,,
118,0.537419,0.0,,
119,0.54134,0.0,,
120,0.545038,0.0,,
121,0.548621,0.0,,
122,0.552175,0.0,,
123,0.555729,0.0,,
124,0.559371,0.0,,
125,0.563137,0.0,,
126,0.567108,0.0,,
127,0.571394,0.0,,
128,0.576157,0.0,,
129,0.581455,2.09067e-37,,
130,0.587434,7.8677e-37,,
131,0.594427,1.32981e-34,,
132,0.602704,1.44855e-29,,
133,0.612394,-4.40542e-27,,
134,0.623161,-1.90154e-25,,
135,0.633077,-1.581e-24,,
136,0.64161,-7.47269e-24,,
137,0.649575,-2.86108e-23,,
138,0.657362,-9.44023e-23,,
139,0.665149,-2.67707e-22,,
140,0.673316,-6.48968e-22,,
141,0.682391,-1.30631e-21,,
142,0.692636,-2.02886e-21,,
143,0.704458,-2.22863e-21,,
144,0.718531,0.0,,
145,0.727061,0.0,,
146,0.732412,0.0,,
147,0.736799,0.0,,
148,0.740787,0.0,,
149,0.744544,0.0,,
150,0.748142,0.0,,
151,0.751689,0.0,,
152,0.755288,0.0,,
153,0.75894,0.0,,
154,0.762707,0.0,,
155,0.766729,0.0,,
156,0.771048,0.0,,
157,0.775818,0.0,,
158,0.781156,2.65514e-34,,
159,0.787235,4.38821e-34,,
160,0.794327,1.99758e-32,,
161,0.802897,7.40869e-27,,
162,0.812752,-3.34575e-24,,
163,0.823767,-1.52941e-22,,
164,0.833557,-8.68694e-22,,
165,0.842317,-2.63865e-21,,
166,0.850202,-3.65591e-21,,
167,0.858086,7.46027e-21,,
168,0.86597,6.53564e-20,,
169,0.874347,2.64972e-19,,
170,0.883322,6.79596e-19,,
171,0.893045,1.16818e-18,,
172,0.904929,1.36578e-18,,
173,0.918511,0.0,,
174,0.92666,0.0,,
175,0.931898,0.0,,
176,0.936438,0.0,,
177,0.940411,0.0,,
178,0.944135,0.0,,
179,0.947859,0.0,,
180,0.951336,0.0,,
181,0.954812,0.0,,
182,0.958577,0.0,,
183,0.962343,0.0,,
184,0.966109,0.0,,
185,0.970345,0.0,,
186,0.975288,0.0,,
187,0.98023,-1.67691e-31,,
188,0.985173,-2.16852e-31,,
189,0.990115,-1.50198e-30,,
190,0.995058,-3.05189e-28,,
191,1.0,3.39681e-25,,
192,1.00595,-2.58293e-24,,
193,1.01311,6.85684e-23,,
194,1.02136,1.21354e-20,,
195,1.03057,2.06031e-19,,
196,1.03943,1.31173e-18,,
197,1.04751,5.15711e-18,,
198,1.05531,1.7091e-17,,
199,1.06311,4.90919e-17,,
200,1.0712,1.24456e-16,,
201,1.07995,2.66908e-16,,
202,1.08972,4.50795e-16,,
203,1.10081,5.59024e-16,,
204,1.11412,0.0,,
205,1.12656,0.0,,
206,1.13198,0.0,,
207,1.13646,0.0,,
208,1.14046,0.0,,
209,1.1442,0.0,,
210,1.14783,0.0,,
211,1.15139,0.0,,
212,1.15499,0.0,,
213,1.15862,0.0,,
214,1.16241,0.0,,
215,1.16638,0.0,,
216,1.17066,0.0,,
217,1.17543,0.0,,
218,1.18075,-3.75678e-29,,
219,1.18678,-9.31542e-29,,
220,1.19374,-2.05984e-26,,
221,1.20201,4.27072e-23,,
222,1.21163,1.69437e-19,,
223,1.22231,1.68993e-17,,
224,1.23222,1.45262e-16,,
225,1.24086,5.8309e-16,,
226,1.24896,1.81723e-15,,
227,1.25681,4.90154e-15,,
228,1.26465,1.16882e-14,,
229,1.27277,2.4778e-14,,
230,1.28186,4.64387e-14,,
231,1.29224,6.97486e-14,,
