,time,concentration,theta,etheta
0,1.2e-06,0.0,0.2645776880608516,0.011605724516626555
1,2.64e-06,0.0,0.2961963580682774,0.029953539179704603
2,4.36799e-06,0.0,0.3271536346718291,0.06569166482616332
3,6.44159e-06,0.0,0.3589083359467184,0.11847544788143576
4,8.9299e-06,0.0,0.38958573212640846,0.19579540484241845
5,1.19159e-05,0.0,0.4209010680431687,0.29256501058091605
6,1.5499e-05,0.0,0.4515815913784326,0.39675862371483506
7,1.97988e-05,0.0,0.4833706913646345,0.5179848198188163
8,2.49586e-05,0.0,0.5140230702997337,0.6417559838484715
9,3.11503e-05,0.0,0.5455401077510086,0.7507570112659342
10,3.85804e-05,0.0,0.5768523165121948,0.8664999014483048
11,4.74965e-05,0.0,0.6079159164052583,0.9704757967543183
12,5.81957e-05,0.0,0.6390670766543901,1.043641492915474
13,7.10348e-05,0.0,0.6702745257038517,1.1201838049976711
14,8.64419e-05,0.0,0.7023575783139976,1.184481620962152
15,0.00010493,0.0,0.7330334109159008,1.2214254372430435
16,0.000127116,0.0,0.7641939526317543,1.2205272801462006
17,0.000153739,0.0,0.795739134483194,1.1704464951893379
18,0.000185687,0.0,0.8266510673309246,1.1423762436437093
19,0.000224022,0.0,0.8576552512680845,1.0786525660765771
20,0.000270025,0.0,0.8890972369855864,1.0721437693937612
21,0.000325225,0.0,0.9207127798374383,1.0096593212387286
22,0.000391469,0.0,0.9521266211547754,0.9640920599204298
23,0.000470961,0.0,0.9831167328918529,0.9856876220147683
24,0.000566346,0.0,1.014461776786565,0.9057971167044675
25,0.000680816,0.0,1.0452408055224058,0.8793469586563081
26,0.00081818,0.0,1.07704397770869,0.8255143782316213
27,0.000983035,0.0,1.107946529089699,0.7807770595471138
28,0.00118082,0.0,1.139436985718596,0.7494893591608967
29,0.00141813,0.0,1.1705740737676456,0.6905748012388846
30,0.00170287,0.0,1.2019722793071133,0.6480999289122468
31,0.00204464,0.0,1.2317537454148888,0.5732800320220959
32,0.00245482,0.0,1.23342208291355,0.5773103698807128
33,0.00294695,2.02135e-318,1.2644591019842353,0.5460982738577109
34,0.00353727,-1.53952e-303,1.2943578364260313,0.4964381447563313
35,0.00424549,4.16798e-287,1.3260046508336218,0.46690526143211
36,0.00509584,7.41179e-271,1.3581533737108191,0.4325291512312432
37,0.00611626,-4.13187e-250,1.3884742741550877,0.4049506122734429
38,0.00734178,-7.01631e-229,1.4206433235435152,0.3534049217225524
39,0.0088124,-1.79272e-206,1.4509861140768008,0.3343332947611137
40,0.0105793,1.6114e-178,1.4823249036603652,0.3079456666374182
41,0.012698,7.75378e-150,1.5136183494881081,0.28505232438352784
42,0.015236,-1.16067e-121,1.544991537782985,0.26532924929994883
43,0.0182848,3.23684e-98,1.5758049652301387,0.23236688384582108
44,0.0219342,-2.99402e-73,1.6074674154155986,0.22709561121352834
45,0.0263201,-3.13268e-55,1.638676428042847,0.20753284011811995
46,0.0313593,1.97201e-41,1.6693694600004065,0.18143341810081637
47,0.0370055,-2.75396e-33,1.6710581240102977,0.18162157632806636
48,0.0422668,-9.01505e-31,1.701172632186691,0.1751633720386802
49,0.0472422,4.92688e-28,1.7318812999221196,0.14990924090935456
50,0.0520588,2.58702e-27,1.76329357766167,0.141249983278845
51,0.0568241,1.03059e-27,1.7648258838928677,0.13837872283824212
52,0.0615894,-4.84033e-26,1.795002935180738,0.1366762035312523
53,0.0664607,-2.94161e-25,1.8259930469178154,0.12260242289604217
54,0.0715611,-1.02841e-24,1.8576867686590142,0.11528983245693791
55,0.0770539,-2.46037e-24,1.888270350171488,0.09771835522877005
56,0.0831836,-3.96678e-24,1.919807714133993,0.09179620292819574
57,0.0900166,-4.07062e-24,1.9508134616489399,0.08045384308433325
58,0.0977522,-2.93914e-24,1.9820224742761885,0.07319809803110514
59,0.106894,-2.04616e-24,2.013309665792784,0.06586220098379167
60,0.116482,0.0,2.044596857309379,0.05915558235812689
61,0.120562,0.0,2.076290579050578,0.05561474011728916
62,0.123698,0.0,2.1077341283458666,0.05085746346408832
63,0.126405,0.0,2.1390369556403313,0.04654716208003142
64,0.128847,0.0,2.1703866902684044,0.04281952590120477
65,0.13111,0.0,2.201314258894004,0.03770582867856065
66,0.133242,0.0,2.2329141659679865,0.035991599222080325
67,0.13528,0.0,2.2640919070394965,0.03260963983476637
68,0.137241,0.0,2.2947380316634476,0.028141990422604367
69,0.13913,0.0,2.3261034020693896,0.025691101610555402
70,0.140971,0.0,2.357343686252377,0.02304801854885926
71,0.142766,0.0,2.3887246924361887,0.0214898296766089
72,0.144535,0.0,2.4204184141773872,0.02068467163105952
73,0.146277,0.0,2.451330347025118,0.018432230061104088
74,0.148003,0.0,2.482867710987623,0.017113530799549824
75,0.149712,0.0,2.51387345850257,0.015048679002985597
76,0.15142,0.0,2.544910477573255,0.013215983762339444
77,0.153129,0.0,2.5762289406455894,0.011949980173492346
78,0.154846,0.0,2.607578675273662,0.010982414860494885
79,0.156581,0.0,2.6390065887910814,0.009942712752820626
80,0.158333,0.0,2.6703250518634154,0.008885445420910647
81,0.160122,0.0,2.701190077377538,0.00765929044756271
82,0.161949,0.0,2.733196514676124,0.0073984838171630655
83,0.163817,0.0,2.764389891525503,0.006661938152366161
84,0.165749,0.0,2.7957396261535763,0.006073531563162429
85,0.16775,0.0,,
86,0.16984,0.0,,
87,0.172041,0.0,,
