,time,concentration,theta,etheta
0,1.2e-06,0.0,0.2698093325915824,0.007497195879825959
1,2.64e-06,0.0,0.30136072652851903,0.022142562594450216
2,4.36799e-06,0.0,0.33279764828790664,0.05330747564618541
3,6.44159e-06,0.0,0.36484826811026516,0.10538381583718966
4,8.9299e-06,0.0,0.3962056953019105,0.17725327085373682
5,1.19159e-05,0.0,0.42767600477974993,0.27101529529798407
6,1.5499e-05,0.0,0.4597663718859796,0.3819527467300668
7,1.97988e-05,0.0,0.4913082264747871,0.5066151571896431
8,2.49586e-05,0.0,0.5231616997691446,0.6438398171042196
9,3.11503e-05,0.0,0.5550104033894376,0.7713453495111336
10,3.85804e-05,0.0,0.5867144268964395,0.9073219001081568
11,4.74965e-05,0.0,0.6183182872480861,1.016182705565645
12,5.81957e-05,0.0,0.6500859064092819,1.112323722907991
13,7.10348e-05,0.0,0.6819187111160263,1.1984713787787244
14,8.64419e-05,0.0,0.714050415397482,1.2398716899708355
15,0.00010493,0.0,0.745267932149901,1.278344009903748
16,0.000127116,0.0,0.7773026530587109,1.2830595610440152
17,0.000153739,0.0,0.8087968109068729,1.2397815163269834
18,0.000185687,0.0,0.840821992467554,1.2056269226349905
19,0.000224022,0.0,0.8722779929231997,1.1795985655536723
20,0.000270025,0.0,0.9039216005587176,1.127520634063071
21,0.000325225,0.0,0.9354062190587507,1.0727958409088096
22,0.000391469,0.0,0.9675999291030454,1.0598426621860504
23,0.000470961,0.0,0.9993945764172735,1.019116001156835
24,0.000566346,0.0,1.0309968468775652,0.9577820103414113
25,0.000680816,0.0,1.0631698883342469,0.887080569229349
26,0.00081818,0.0,1.0947689790118291,0.8547453614103727
27,0.000983035,0.0,1.1272456897172864,0.7773180273333395
28,0.00118082,0.0,1.158436178316673,0.7252241828467639
29,0.00141813,0.0,1.1904120732453536,0.6688497424432077
30,0.00170287,0.0,1.2210270211742855,0.6253860461064804
31,0.00204464,0.0,1.2536531816670986,0.5886959817226455
32,0.00245482,0.0,1.285446239089972,0.5407766465132244
33,0.00294695,0.0,1.3164586598576153,0.5107472318108672
34,0.00353727,0.0,1.3481245259721009,0.46661412877683756
35,0.00424549,0.0,1.3800495443774266,0.42780127073008356
36,0.00509584,1.03403e-314,1.4125373843223679,0.3829388220472499
37,0.00611626,-3.08359e-291,1.4443733688118223,0.34436731110610014
38,0.00734178,1.97531e-265,1.476182325148244,0.31163215665497984
39,0.0088124,-1.9721e-237,1.5078974778947298,0.2782530563001155
40,0.0105793,-5.69447e-201,1.5389194380105022,0.267555809973257
41,0.012698,-4.00776e-166,1.5705678153200848,0.23836182755952987
42,0.015236,-7.1037e-136,1.571706177530155,0.22698987020337782
43,0.0182848,-1.48452e-104,1.602133518279215,0.2084947254161065
44,0.0219342,-1.89333e-78,1.6340744355980892,0.19388394294606554
45,0.0262411,-1.6139e-57,1.6353463486819666,0.18552378529457467
46,0.0311252,1.42416e-44,1.6659199594356722,0.18020990550568847
47,0.0362217,5.54689e-37,1.6673031649143892,0.16811125466672808
48,0.0409063,-6.80607e-35,1.6979880680629342,0.17140047093453434
49,0.0453207,-3.59377e-32,1.729754097332775,0.15641838522510224
50,0.0496101,-3.13505e-31,1.7614406320348737,0.13973838284525444
51,0.0538193,5.05365e-31,1.79325435804536,0.12851600765125706
52,0.0579893,1.32699e-29,1.8250044884016525,0.1169801464365738
53,0.0621989,7.71697e-29,1.8565797307089118,0.10425293225664412
54,0.066491,2.55599e-28,1.8882026697568166,0.09153579630749792
55,0.0709602,4.03629e-28,1.9203184751247238,0.08549946650139639
56,0.0757273,-6.53498e-28,1.9521163022216617,0.07865581736621872
57,0.0809014,-6.65282e-27,1.9839300282321481,0.07302579939065094
58,0.0866425,-2.36319e-26,2.015552967280053,0.06683829612279733
59,0.0931012,-5.16532e-26,2.0477800650427995,0.063736322774284
60,0.100499,-7.43474e-26,2.079434801917801,0.057187064064623594
61,0.108999,0.0,2.1112644268418355,0.051763968080036485
62,0.11624,0.0,2.143173546333613,0.046801659415533776
63,0.119667,0.0,2.17466929407313,0.0411432102204926
64,0.122345,0.0,2.2066261103055522,0.0371314908921511
65,0.124662,0.0,2.2383603417482965,0.032819068983222684
66,0.126747,0.0,2.2700945731910402,0.029109431361785818
67,0.128671,0.0,2.3018924002879784,0.026097101223925494
68,0.130482,0.0,2.3336584295578193,0.023466895162718552
69,0.132209,0.0,2.3656470436173387,0.0212791234329061
70,0.133866,0.0,2.397174589183953,0.01876402137591041
71,0.135465,0.0,2.4294811815144413,0.01801080623314555
72,0.137016,0.0,2.4610405249081526,0.016234703709178035
73,0.138528,0.0,2.492727059610251,0.014656240595206427
74,0.14001,0.0,2.524127413868477,0.012609351923082952
75,0.141461,0.0,2.556306814890578,0.011699818116534422
76,0.14289,0.0,2.5880887430739676,0.010504539945614462
77,0.144307,0.0,2.619950165825099,0.009449137009305131
78,0.145707,0.0,2.65171619509494,0.008504912871533488
79,0.147102,0.0,2.6836571124138144,0.0077530768550863605
80,0.148491,0.0,2.7154231416836554,0.007027709455275833
81,0.149881,0.0,2.746934788336721,0.0063911896163196084
82,0.15127,0.0,2.779193683926564,0.0061467129548405065
83,0.152665,0.0,2.8107848251473717,0.0056182423585471025
84,0.154071,0.0,,
85,0.155489,0.0,,
86,0.156925,0.0,,
87,0.158384,0.0,,
88,0.15987,0.0,,
89,0.161381,0.0,,
90,0.162928,0.0,,
91,0.164518,0.0,,
92,0.166154,0.0,,
93,0.16784,0.0,,
94,0.169579,0.0,,
95,0.171395,0.0,,
96,0.173294,0.0,,
97,0.175298,0.0,,
98,0.177435,0.0,,
99,0.179739,-3.23983e-43,,
100,0.18226,-3.70052e-44,,
101,0.185048,6.48608e-43,,
102,0.188135,1.97442e-42,,
103,0.191601,3.6303e-42,,
104,0.195456,2.26287e-42,,
105,0.199627,4.05275e-40,,
106,0.203981,-8.06917e-38,,
107,0.208535,-1.653e-34,,
108,0.213236,-1.86978e-32,,
109,0.217717,-1.86654e-31,,
110,0.222059,-3.58494e-30,,
111,0.226271,-3.64521e-29,,
112,0.230356,-2.61371e-28,,
113,0.234442,-1.55974e-27,,
114,0.238591,-7.46049e-27,,
115,0.242675,-2.0143e-26,,
116,0.246634,1.198e-26,,
117,0.250593,3.18933e-25,,
118,0.254616,1.79479e-24,,
119,0.258639,3.94615e-24,,
120,0.262595,1.30438e-24,,
121,0.266487,-3.99956e-23,,
122,0.270315,-2.16517e-22,,
123,0.274208,-7.5455e-22,,
124,0.278035,-1.95267e-21,,
125,0.281929,-4.24488e-21,,
126,0.285968,-8.03999e-21,,
127,0.290248,-1.34659e-20,,
128,0.294909,-1.99205e-20,,
129,0.300037,-2.54226e-20,,
130,0.30575,-2.69443e-20,,
131,0.312225,0.0,,
132,0.31759,0.0,,
133,0.32079,0.0,,
134,0.32335,0.0,,
135,0.325558,0.0,,
136,0.327587,0.0,,
137,0.329461,0.0,,
138,0.331237,0.0,,
139,0.332942,0.0,,
140,0.33458,0.0,,
141,0.336155,0.0,,
142,0.337686,0.0,,
143,0.339189,0.0,,
144,0.340665,0.0,,
145,0.342113,0.0,,
146,0.343536,0.0,,
147,0.344945,0.0,,
148,0.346342,0.0,,
149,0.347739,0.0,,
150,0.349123,0.0,,
151,0.350507,0.0,,
152,0.351904,0.0,,
153,0.353302,0.0,,
154,0.354712,0.0,,
155,0.356137,0.0,,
156,0.35759,0.0,,
157,0.359058,0.0,,
158,0.360557,0.0,,
159,0.36209,0.0,,
160,0.363657,0.0,,
161,0.365261,0.0,,
162,0.366904,0.0,,
163,0.36861,0.0,,
164,0.370386,0.0,,
165,0.372237,0.0,,
166,0.374173,0.0,,
167,0.376203,0.0,,
168,0.378375,1.10306e-35,,
169,0.380714,1.72371e-35,,
170,0.383252,3.03466e-35,,
171,0.386031,5.0162e-35,,
172,0.38903,6.58323e-35,,
173,0.392393,3.21275e-35,,
174,0.396236,-1.78286e-34,,
175,0.40056,-4.50756e-34,,
176,0.40508,-3.184e-31,,
177,0.4096,-6.89005e-29,,
178,0.414358,-6.10384e-27,,
179,0.419116,-3.42681e-24,,
180,0.423609,-9.90855e-23,,
181,0.427853,-1.4807e-21,,
182,0.432097,-2.28734e-20,,
183,0.436341,-1.70889e-19,,
184,0.44032,-6.00695e-19,,
185,0.44405,-1.21282e-18,,
186,0.44778,3.17073e-18,,
187,0.451261,3.59555e-17,,
188,0.454742,1.91456e-16,,
189,0.458224,7.55415e-16,,
190,0.462022,2.92771e-15,,
191,0.465819,9.21562e-15,,
192,0.469617,2.43452e-14,,
193,0.473415,5.54327e-14,,
194,0.477213,1.10965e-13,,
195,0.481011,1.98109e-13,,
196,0.485758,3.61953e-13,,
197,0.490505,5.62468e-13,,
198,0.495253,7.61241e-13,,
199,0.5,9.12241e-13,,
200,0.505376,9.60444e-13,,
201,0.511408,0.0,,
202,0.516898,0.0,,
203,0.520253,0.0,,
204,0.522889,0.0,,
205,0.525161,0.0,,
206,0.527217,0.0,,
207,0.529123,0.0,,
208,0.53092,0.0,,
209,0.532632,0.0,,
210,0.534278,0.0,,
211,0.535867,0.0,,
212,0.537409,0.0,,
213,0.538916,0.0,,
214,0.540389,0.0,,
215,0.541839,0.0,,
216,0.543266,0.0,,
217,0.544676,0.0,,
218,0.546077,0.0,,
219,0.547469,0.0,,
220,0.548858,0.0,,
221,0.550246,0.0,,
222,0.551638,0.0,,
223,0.553035,0.0,,
224,0.55444,0.0,,
225,0.555864,0.0,,
226,0.557301,0.0,,
227,0.558762,0.0,,
228,0.560248,0.0,,
229,0.561764,0.0,,
230,0.563318,0.0,,
231,0.564912,0.0,,
232,0.566548,0.0,,
233,0.568234,0.0,,
234,0.569982,0.0,,
235,0.571804,0.0,,
236,0.573708,0.0,,
237,0.575718,0.0,,
238,0.577872,7.77832e-27,,
