,time,concentration,theta,etheta
0,1.2e-06,0.0,0.45702551883210957,0.016737145240114715
1,2.64e-06,0.0,0.4850209267225342,0.043030095595079636
2,4.36799e-06,0.0,0.5126657337716424,0.09310377173967296
3,6.44159e-06,0.0,0.5403313274318957,0.17019096527715158
4,8.9299e-06,0.0,0.5671945579019423,0.27370584843796036
5,1.19159e-05,0.0,0.5956029264671193,0.42251024084469335
6,1.5499e-05,0.0,0.6225784046373503,0.6264005654339142
7,1.97988e-05,0.0,0.6498518242339966,0.8757157537852253
8,2.49586e-05,0.0,0.6775132605720209,1.1485557807726687
9,3.11503e-05,0.0,0.7057719655369521,1.4425938910770268
10,3.85804e-05,0.0,0.7327779307368628,1.7015293177674127
11,4.74965e-05,0.0,0.7611558122723601,1.9350773829339263
12,5.81957e-05,0.0,0.7884292318690064,2.0605431889933006
13,7.10348e-05,0.0,0.8160906682070307,2.0468679083310692
14,8.64419e-05,0.0,0.8443493731719619,1.96325013904667
15,0.00010493,0.0,0.8713553383718726,1.8843865573135576
16,0.000127116,0.0,0.8997332199073699,1.7567953497606668
17,0.000153739,0.0,0.9269595231854203,1.6477063215250198
18,0.000185687,0.0,0.9544061645416103,1.481762803337806
19,0.000224022,0.0,0.9815382351824689,1.3288457590411187
20,0.000270025,0.0,1.0099147309438898,1.2241529559999558
21,0.000325225,0.0,1.0372879262740333,1.1003371326789693
22,0.000391469,0.0,1.0655840471390259,0.9844244470167692
23,0.000470961,0.0,1.0932454834770502,0.8560781626174976
24,0.000566346,0.0,1.1202223474213575,0.7509714656012814
25,0.000680816,0.0,1.1485129251900448,0.661413758458686
26,0.00081818,0.0,1.1758667196831194,0.6029931831961074
27,0.000983035,0.0,1.2029322731683134,0.5341346493356327
28,0.00118082,0.0,1.2305410500914362,0.4715650666312368
29,0.00141813,0.0,1.2587858973156039,0.4259668148525702
30,0.00170287,0.0,1.2858625369934082,0.3827495720628246
31,0.00204464,0.0,1.314444127318129,0.3555366025192583
32,0.00245482,0.0,1.3415096808033231,0.3237786296766617
33,0.00294695,0.0,1.3691184577264461,0.29121636016362384
34,0.00353727,0.0,1.3973730053691482,0.2636896142416726
35,0.00424549,0.0,1.4244371730802654,0.24255249638865098
36,0.00509584,0.0,1.4530256922753682,0.22420972218342103
37,0.00611626,0.0,1.4800898599864856,0.20939343650888098
38,0.00734178,0.0,1.5076944795873792,0.19025587400831237
39,0.0088124,-2.05167e-313,1.535950413004158,0.17014566066636871
40,0.0105793,-2.08628e-284,1.5630145807152753,0.16084591049986902
41,0.012698,8.35053e-252,1.5905776270938787,0.14735688212641174
42,0.015236,-2.51271e-214,1.6186118366584412,0.13981338477297567
43,0.0182848,2.18564e-177,1.6460917365924637,0.12705594196623413
44,0.0219342,5.58082e-140,1.673322197192743,0.11358145581352198
45,0.0263201,3.03268e-106,1.701591988350285,0.10887984398339048
46,0.0315832,-3.58021e-78,1.7291550347288884,0.09977529516458478
47,0.0376666,-2.83272e-59,1.757244675256505,0.09464245055774241
48,0.0444656,1.59502e-47,1.784738432931291,0.08618950509155428
49,0.0516963,4.2588e-42,1.8120520399761515,0.07754135827767213
50,0.058701,8.69235e-39,1.8402802579114028,0.07437003552287251
51,0.0658188,-1.52249e-38,1.867801731067716,0.06896424461896802
52,0.0733046,-5.7538e-37,1.8957805096692244,0.06567099093638244
53,0.0815103,-3.04667e-36,1.9232465518624833,0.06070370391956138
54,0.0906079,-8.10366e-36,1.9504770124627626,0.05532744491009313
55,0.101105,-1.23237e-35,1.9787468036203046,0.053627235578516425
56,0.113571,0.0,2.006309849998908,0.050152148204998685
57,0.124936,0.0,2.034399490526525,0.04815589281802244
58,0.129871,0.0,2.0620041101274182,0.045110695862377544
59,0.133894,0.0,2.0891098510608264,0.04127250042317799
60,0.137415,0.0,2.1173242112553146,0.039979920725410456
61,0.140681,0.0,2.144887257633918,0.03773549674825702
62,0.143779,0.0,2.1729768981615343,0.03639168368817208
63,0.146772,0.0,2.200581517762428,0.03440901968443069
64,0.14974,0.0,2.2276734009550725,0.03182408401536862
65,0.152684,0.0,2.255901618890324,0.030887676862619846
66,0.155652,0.0,2.283464665268928,0.029331994832602272
67,0.158673,0.0,2.3115543057965438,0.028342732300606834
68,0.161804,0.0,2.339158925397438,0.026979622832225502
69,0.165056,0.0,2.3662646663308458,0.02516503334132666
70,0.168509,0.0,2.394479026525334,0.024428973245150944
71,0.172234,0.0,2.422042072903938,0.023320072981717836
72,0.176383,0.0,2.4501317134315537,0.022596541568030218
73,0.181006,3.0079e-55,2.477736333032448,0.021630714384081717
74,0.186235,-1.28872e-54,2.5048420739658557,0.020323145012623063
75,0.192269,-1.41169e-52,2.533056434160344,0.019747552729207845
76,0.199426,-3.76111e-42,2.5606194805389473,0.01891277332682011
77,0.207775,-2.8461e-41,2.5887229788073274,0.018344340290540946
78,0.217202,-1.09605e-37,2.6164107448528022,0.017610461527476997
79,0.226953,-6.64655e-39,2.6441677996020947,0.01676175515214491
80,0.235228,2.08386e-35,2.6718832811290967,0.016277275474859645
81,0.242792,-1.76745e-34,2.6992384613962477,0.015606543508800435
82,0.249937,-1.8474e-33,2.7272588132200464,0.015126762087448212
83,0.256883,-8.51598e-33,2.7547109976725417,0.014537690284034639
84,0.263829,-2.85818e-32,2.7818860273097674,0.013723605580399565
85,0.270986,-4.70125e-32,2.8101973916896,0.01344713559138767
86,0.278883,9.57046e-33,2.837774295808967,0.012905214142159213
87,0.287728,2.58174e-31,2.865863936336583,0.012519509702704216
