,time,concentration,theta,etheta
0,1.2e-06,0.0,0.38110636674520604,0.01510001672390172
1,2.64e-06,0.0,0.40936742261730513,0.03446147119145193
2,4.36799e-06,0.0,0.4371555314558768,0.06579527424414537
3,6.44159e-06,0.0,0.465265526633685,0.11878663180672322
4,8.9299e-06,0.0,0.49412376637199945,0.19565638722905676
5,1.19159e-05,0.0,0.5219768171912943,0.2923608699380779
6,1.5499e-05,0.0,0.550571053660147,0.40283475762709336
7,1.97988e-05,0.0,0.5780019816047411,0.5271015450683838
8,2.49586e-05,0.0,0.6057971493542609,0.6738704506619011
9,3.11503e-05,0.0,0.6334384328451106,0.8159514149737044
10,3.85804e-05,0.0,0.6624420861489573,0.9927862869706962
11,4.74965e-05,0.0,0.6908118492496582,1.1287035446168787
12,5.81957e-05,0.0,0.7185533692759719,1.1873670541562584
13,7.10348e-05,0.0,0.7461127693998229,1.3085853948940758
14,8.64419e-05,0.0,0.7744627675498689,1.390934571739343
15,0.00010493,0.0,0.8020532268818916,1.4381884324897123
16,0.000127116,0.0,0.8305585210727975,1.4809489180413202
17,0.000153739,0.0,0.860358419531598,1.5016096334160156
18,0.000185687,0.0,0.8881535872811177,1.514928232452866
19,0.000224022,0.0,0.9157948707719673,1.4893482991318148
20,0.000270025,0.0,0.9447985240758141,1.4777624395506956
21,0.000325225,0.0,0.973168287176515,1.4099800215197125
22,0.000391469,-1.17459e-311,1.0009098072028288,1.2923226072057499
23,0.000470961,4.53402e-304,1.0284692073266797,1.2792536401243861
24,0.000566346,3.90336e-296,1.0568192054767256,1.1718898729160818
25,0.000680816,1.21608e-288,1.0844096648087485,1.1204142952714522
26,0.00081818,1.32681e-281,1.1129149589996543,1.0424557039962161
27,0.000983035,-3.58086e-274,1.1427148574584547,0.9261786075537682
28,0.00118082,-3.77004e-266,1.1705100252079745,0.8596737177655702
29,0.00141813,-9.22477e-259,1.1981513086988242,0.7836974979015523
30,0.00170287,-1.17104e-251,1.2249836409950134,0.7363702159878049
31,0.00204464,5.07542e-244,1.2533703454819898,0.6711333096911527
32,0.00245482,5.44518e-237,1.2811979842218713,0.5765360143710928
33,0.00294695,8.90919e-228,1.3108256452535365,0.5753355783498552
34,0.00353727,5.03491e-220,1.3371567948724055,0.48032932714977744
35,0.00424549,-8.90455e-212,1.3669976350147053,0.4756413858680635
36,0.00509584,-1.47799e-201,1.395253043758046,0.4267333463067781
37,0.00611626,-6.55914e-191,1.4232176253703217,0.377118995153792
38,0.00734178,6.3727e-180,1.4512979731221476,0.34265289842904717
39,0.0088124,-1.93557e-167,1.4802959792972359,0.31251718192036326
40,0.0105793,6.92201e-154,1.5079810280359642,0.27946077153248466
41,0.012698,-1.1247e-138,1.5364566748008879,0.24987865059567427
42,0.015236,-6.5076e-122,1.5641276057177198,0.21657701352211167
43,0.0182848,-3.2432e-106,1.591939714853515,0.19479368855936
44,0.0219342,3.43247e-90,1.6198224130987922,0.17253092339974704
45,0.0263201,6.14982e-75,1.6485239450140572,0.15780337223766416
46,0.0315832,-6.26469e-63,1.6769007670257063,0.13996863744140542
47,0.0379132,2.68154e-49,1.704726993983398,0.11868163954309202
48,0.0454884,-4.85454e-37,1.7343603021438216,0.11316403911520168
49,0.0544004,4.65077e-32,1.760690039980501,0.09440419766037446
50,0.0645276,-5.93476e-29,1.7905351154693698,0.08994900146657024
51,0.0759874,-7.94443e-28,1.8187848770839516,0.07915976150810734
52,0.0892378,-8.59481e-27,1.8467522822606068,0.06917690618702992
53,0.105036,-1.15625e-26,1.874832630012433,0.061977887696609724
54,0.123844,0.0,1.9038306361875212,0.05533158372410249
55,0.137278,0.0,1.9315156849262494,0.04925899272223445
56,0.146346,0.0,1.959991331691173,0.04353845619876606
57,0.154767,0.0,1.987662262608005,0.037725702694094344
58,0.163187,0.0,2.0154743717438004,0.033758683815593424
59,0.17229,0.0,2.0433570699890775,0.029804219956030227
60,0.182531,4.95998e-38,2.0720586019043425,0.02706252687315223
61,0.194289,2.53683e-36,2.1004354239159917,0.023974799847271605
62,0.208185,-5.38098e-29,2.128261650873683,0.020434064243345956
63,0.224397,-2.15595e-25,2.157894959034107,0.019211308188441287
64,0.240609,-7.59691e-21,2.1842246968707864,0.016268000590926066
65,0.254261,8.12169e-19,2.214069772359655,0.015361175802038858
66,0.267195,2.62305e-18,2.242319533974237,0.013544369114239167
