# Region type : patch outlet
# Faces       : 320
# Area        : 1.950845e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
10.375        	1.422307e-02
10.4375       	1.457893e-02
10.5          	1.489473e-02
10.5625       	1.516755e-02
10.625        	1.539766e-02
10.6875       	1.558837e-02
10.75         	1.573479e-02
10.8125       	1.584582e-02
10.875        	1.591923e-02
10.9375       	1.595541e-02
11            	1.595812e-02
11.0625       	1.593048e-02
11.125        	1.587370e-02
11.1875       	1.579717e-02
11.25         	1.570085e-02
11.3125       	1.558673e-02
11.375        	1.545916e-02
11.4375       	1.531740e-02
11.5          	1.517008e-02
11.5625       	1.501579e-02
11.625        	1.485402e-02
11.6875       	1.468985e-02
11.75         	1.452163e-02
11.8125       	1.435236e-02
11.875        	1.418609e-02
11.9375       	1.401964e-02
12            	1.385553e-02
12.0625       	1.369576e-02
12.125        	1.354093e-02
12.1875       	1.339006e-02
12.25         	1.324430e-02
12.3125       	1.310302e-02
12.375        	1.296386e-02
12.4375       	1.283023e-02
12.5          	1.270082e-02
12.5625       	1.257663e-02
12.625        	1.245525e-02
12.6875       	1.233428e-02
12.75         	1.221380e-02
12.8125       	1.209445e-02
12.875        	1.197685e-02
12.9375       	1.185763e-02
13            	1.173745e-02
13.0625       	1.161613e-02
13.125        	1.149576e-02
13.1875       	1.137300e-02
13.25         	1.124812e-02
13.3125       	1.112314e-02
13.375        	1.099823e-02
13.4375       	1.087314e-02
13.5          	1.074660e-02
13.5625       	1.062090e-02
13.625        	1.049503e-02
13.6875       	1.036844e-02
13.75         	1.024309e-02
13.8125       	1.011952e-02
13.875        	9.995199e-03
13.9375       	9.870435e-03
14            	9.746322e-03
14.0625       	9.625182e-03
14.125        	9.503423e-03
14.1875       	9.382276e-03
14.25         	9.261464e-03
14.3125       	9.140375e-03
14.375        	9.019413e-03
14.4375       	8.899154e-03
14.5          	8.778818e-03
14.5625       	8.658003e-03
14.625        	8.539496e-03
14.6875       	8.421114e-03
14.75         	8.305626e-03
14.8125       	8.192490e-03
14.875        	8.079980e-03
14.9375       	7.969080e-03
15            	7.861117e-03
15.0625       	7.755003e-03
15.125        	7.651861e-03
15.1875       	7.551584e-03
15.25         	7.454193e-03
15.3125       	7.358466e-03
15.375        	7.267050e-03
15.4375       	7.177657e-03
15.5          	7.090679e-03
15.5625       	7.006990e-03
15.625        	6.926773e-03
15.6875       	6.849855e-03
15.75         	6.774706e-03
15.8125       	6.702918e-03
15.875        	6.634222e-03
15.9375       	6.566626e-03
16            	6.502854e-03
16.0625       	6.440348e-03
16.125        	6.380326e-03
16.1875       	6.320808e-03
16.25         	6.264126e-03
16.3125       	6.209125e-03
16.375        	6.154912e-03
16.4375       	6.101958e-03
16.5          	6.051587e-03
16.5625       	6.002674e-03
16.625        	5.954007e-03
16.6875       	5.907070e-03
16.75         	5.861701e-03
16.8125       	5.816573e-03
16.875        	5.771838e-03
16.9375       	5.728742e-03
17            	5.685584e-03
17.0625       	5.643684e-03
17.125        	5.601684e-03
17.1875       	5.560554e-03
17.25         	5.521097e-03
17.3125       	5.481461e-03
17.375        	5.441909e-03
17.4375       	5.402966e-03
17.5          	5.364809e-03
17.5625       	5.326951e-03
17.625        	5.289887e-03
17.6875       	5.253822e-03
17.75         	5.218159e-03
17.8125       	5.182869e-03
17.875        	5.147716e-03
17.9375       	5.113097e-03
18            	5.078136e-03
18.0625       	5.043642e-03
18.125        	5.009162e-03
18.1875       	4.974788e-03
18.25         	4.940755e-03
18.3125       	4.906486e-03
18.375        	4.873189e-03
18.4375       	4.838970e-03
18.5          	4.804659e-03
18.5625       	4.771163e-03
18.625        	4.737489e-03
18.6875       	4.704037e-03
18.75         	4.669802e-03
18.8125       	4.636347e-03
18.875        	4.602681e-03
18.9375       	4.568382e-03
19            	4.533812e-03
19.0625       	4.499047e-03
