# Region type : patch outlet
# Faces       : 180
# Area        : 1.927305e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
8.28283       	2.709679e-02
8.33333       	2.691443e-02
8.38384       	2.669298e-02
8.43434       	2.643550e-02
8.48485       	2.614810e-02
8.53535       	2.583793e-02
8.58586       	2.550814e-02
8.63636       	2.516190e-02
8.68687       	2.479713e-02
8.73737       	2.441630e-02
8.78788       	2.402011e-02
8.83838       	2.360803e-02
8.88889       	2.318481e-02
8.93939       	2.275235e-02
8.9899        	2.231342e-02
9.0404        	2.186805e-02
9.09091       	2.142028e-02
9.14141       	2.097218e-02
9.19192       	2.052436e-02
9.24242       	2.007831e-02
9.29293       	1.963632e-02
9.34343       	1.919977e-02
9.39394       	1.877017e-02
9.44444       	1.834874e-02
9.49495       	1.793660e-02
9.54545       	1.753419e-02
9.59596       	1.714070e-02
9.64646       	1.675625e-02
9.69697       	1.638161e-02
9.74747       	1.601669e-02
9.79798       	1.566054e-02
9.84848       	1.531276e-02
9.89899       	1.497356e-02
9.94949       	1.464305e-02
10            	1.432175e-02
10.0505       	1.400951e-02
10.101        	1.370622e-02
10.1515       	1.341163e-02
10.202        	1.312531e-02
10.2525       	1.284653e-02
10.303        	1.257461e-02
10.3535       	1.230852e-02
10.404        	1.204731e-02
10.4545       	1.179089e-02
10.5051       	1.153905e-02
10.5556       	1.129224e-02
10.6061       	1.105066e-02
10.6566       	1.081464e-02
10.7071       	1.058431e-02
10.7576       	1.035934e-02
10.8081       	1.013965e-02
10.8586       	9.925296e-03
10.9091       	9.716356e-03
10.9596       	9.512821e-03
11.0101       	9.314327e-03
11.0606       	9.120570e-03
11.1111       	8.931462e-03
11.1616       	8.746906e-03
11.2121       	8.566751e-03
11.2626       	8.390999e-03
11.3131       	8.219669e-03
11.3636       	8.052758e-03
11.4141       	7.890433e-03
11.4646       	7.732863e-03
11.5152       	7.580008e-03
11.5657       	7.431971e-03
11.6162       	7.288736e-03
11.6667       	7.150179e-03
11.7172       	7.016211e-03
11.7677       	6.886868e-03
11.8182       	6.762224e-03
11.8687       	6.642482e-03
11.9192       	6.527639e-03
11.9697       	6.417748e-03
12.0202       	6.312594e-03
12.0707       	6.212028e-03
12.1212       	6.115871e-03
12.1717       	6.024140e-03
12.2222       	5.936785e-03
12.2727       	5.853756e-03
12.3232       	5.774736e-03
12.3737       	5.699509e-03
12.4242       	5.627821e-03
12.4747       	5.559292e-03
12.5253       	5.493572e-03
12.5758       	5.430416e-03
12.6263       	5.369657e-03
12.6768       	5.311114e-03
12.7273       	5.254539e-03
12.7778       	5.199896e-03
12.8283       	5.147034e-03
12.8788       	5.095944e-03
12.9293       	5.046296e-03
12.9798       	4.997947e-03
13.0303       	4.950782e-03
13.0808       	4.904702e-03
13.1313       	4.859645e-03
13.1818       	4.815637e-03
13.2323       	4.772581e-03
13.2828       	4.730340e-03
13.3333       	4.688856e-03
13.3838       	4.648026e-03
13.4343       	4.607851e-03
13.4848       	4.568317e-03
13.5354       	4.529400e-03
13.5859       	4.491099e-03
13.6364       	4.453544e-03
13.6869       	4.416724e-03
13.7374       	4.380613e-03
13.7879       	4.345188e-03
13.8384       	4.310378e-03
13.8889       	4.276174e-03
13.9394       	4.242660e-03
13.9899       	4.209757e-03
14.0404       	4.177393e-03
14.0909       	4.145514e-03
14.1414       	4.114076e-03
14.1919       	4.083047e-03
14.2424       	4.052359e-03
14.2929       	4.021978e-03
14.3434       	3.991945e-03
14.3939       	3.962292e-03
14.4444       	3.933037e-03
14.4949       	3.904208e-03
14.5455       	3.875814e-03
14.596        	3.847914e-03
14.6465       	3.820497e-03
14.697        	3.793554e-03
14.7475       	3.767041e-03
14.798        	3.740931e-03
14.8485       	3.715193e-03
14.899        	3.689813e-03
14.9495       	3.664759e-03
15            	3.639991e-03
15.0505       	3.615475e-03
15.101        	3.591179e-03
15.1515       	3.567077e-03
15.202        	3.543151e-03
15.2525       	3.519411e-03
15.303        	3.495821e-03
15.3535       	3.472347e-03
15.404        	3.448937e-03
15.4545       	3.425520e-03
15.5051       	3.402122e-03
15.5556       	3.378759e-03
15.6061       	3.355409e-03
15.6566       	3.332053e-03
15.7071       	3.308703e-03
15.7576       	3.285342e-03
15.8081       	3.261946e-03
15.8586       	3.238521e-03
15.9091       	3.215093e-03
15.9596       	3.191712e-03
16.0101       	3.168427e-03
16.0606       	3.145266e-03
16.1111       	3.122272e-03
16.1616       	3.099483e-03
