# Region type : patch outlet
# Faces       : 320
# Area        : 1.945339e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
2.91912       	3.405740e-27
2.93631       	5.960300e-27
2.95351       	1.037768e-26
2.97071       	1.798128e-26
2.98791       	3.101590e-26
3.0051        	5.328312e-26
3.0223        	9.121699e-26
3.0395        	1.557118e-25
3.05669       	2.652418e-25
3.07389       	4.512097e-25
3.09109       	7.671565e-25
3.10829       	1.304702e-24
3.12548       	2.221215e-24
3.14268       	3.787942e-24
3.15988       	6.473859e-24
3.17708       	1.109165e-23
3.19427       	1.905150e-23
3.21147       	3.280093e-23
3.22867       	5.658426e-23
3.24587       	9.774768e-23
3.26306       	1.689688e-22
3.28026       	2.920429e-22
3.29746       	5.042699e-22
3.31466       	8.691578e-22
3.33185       	1.494233e-21
3.34905       	2.560471e-21
3.36625       	4.370578e-21
3.38345       	7.427639e-21
3.40064       	1.256238e-20
3.41784       	2.113748e-20
3.43504       	3.537361e-20
3.45223       	5.886666e-20
3.46943       	9.740382e-20
3.48663       	1.602488e-19
3.50383       	2.621632e-19
3.52102       	4.265828e-19
3.53822       	6.906254e-19
3.55542       	1.112975e-18
3.57262       	1.786320e-18
3.58981       	2.856960e-18
3.60701       	4.555777e-18
3.62421       	7.247166e-18
3.64141       	1.150659e-17
3.6586        	1.824451e-17
3.6758        	2.890489e-17
3.693         	4.578541e-17
3.7102        	7.256177e-17
3.72739       	1.151557e-16
3.74459       	1.832193e-16
3.76179       	2.922762e-16
3.77899       	4.673502e-16
3.79618       	7.490218e-16
3.81338       	1.201500e-15
3.83058       	1.929519e-15
3.84777       	3.102483e-15
3.86497       	5.016367e-15
3.88217       	8.090229e-15
3.89937       	1.301687e-14
3.91656       	2.089848e-14
3.93376       	3.348423e-14
3.95096       	5.353214e-14
3.96816       	8.535208e-14
3.98535       	1.356291e-13
4.00255       	2.146679e-13
4.01975       	3.382682e-13
4.03695       	5.305287e-13
4.05414       	8.280011e-13
4.07134       	1.285818e-12
4.08854       	1.986537e-12
4.10574       	3.053076e-12
4.12293       	4.667332e-12
4.14013       	7.096909e-12
4.15733       	1.073328e-11
