# Region type : patch outlet
# Faces       : 320
# Area        : 1.945339e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
2.90203       	2.012971e-27
2.91923       	3.523003e-27
2.93643       	6.141404e-27
2.95362       	1.066457e-26
2.97082       	1.845074e-26
2.98802       	3.181180e-26
3.00521       	5.467772e-26
3.02241       	9.372559e-26
3.0396        	1.603025e-25
3.0568        	2.737107e-25
3.074         	4.668358e-25
3.09119       	7.958242e-25
3.10839       	1.356762e-24
3.12559       	2.314490e-24
3.14278       	3.952455e-24
3.15998       	6.758986e-24
3.17718       	1.157651e-23
3.19437       	1.985919e-23
3.21157       	3.411661e-23
3.22877       	5.867488e-23
3.24596       	1.009769e-22
3.26316       	1.737918e-22
3.28035       	2.989502e-22
3.29755       	5.136191e-22
3.31475       	8.807841e-22
3.33194       	1.506649e-21
3.34914       	2.569342e-21
3.36634       	4.365987e-21
3.38353       	7.389401e-21
3.40073       	1.245235e-20
3.41793       	2.088757e-20
3.43512       	3.486772e-20
3.45232       	5.791561e-20
3.46952       	9.571284e-20
3.48671       	1.573824e-19
3.50391       	2.575191e-19
3.52111       	4.194126e-19
3.5383        	6.801750e-19
3.5555        	1.098897e-18
3.57269       	1.769645e-18
3.58989       	2.842113e-18
3.60709       	4.554509e-18
3.62428       	7.285887e-18
3.64148       	1.163961e-17
3.65868       	1.857703e-17
3.67587       	2.963196e-17
3.69307       	4.725758e-17
3.71027       	7.539170e-17
3.72746       	1.203939e-16
3.74466       	1.926198e-16
3.76186       	3.087715e-16
3.77905       	4.956552e-16
3.79625       	7.966023e-16
3.81344       	1.280157e-15
3.83064       	2.057375e-15
3.84784       	3.306962e-15
3.86503       	5.314343e-15
3.88223       	8.535486e-15
3.89943       	1.369306e-14
3.91662       	2.192984e-14
3.93382       	3.504284e-14
3.95102       	5.584421e-14
3.96821       	8.871236e-14
3.98541       	1.404254e-13
4.00261       	2.214195e-13
4.0198        	3.476732e-13
4.037         	5.435125e-13
4.0542        	8.457713e-13
4.07139       	1.309886e-12
4.08859       	2.018810e-12
4.10578       	3.095978e-12
4.12298       	4.724006e-12
4.14018       	7.171529e-12
4.15737       	1.083155e-11
4.17457       	1.627571e-11
4.19177       	2.433082e-11
4.20896       	3.618603e-11
4.22616       	5.354286e-11
4.24336       	7.882274e-11
4.26055       	1.154519e-10
4.27775       	1.682529e-10
4.29495       	2.439775e-10
4.31214       	3.520337e-10
4.32934       	5.054572e-10
4.34653       	7.222122e-10
4.36373       	1.026938e-09
4.38093       	1.453257e-09
4.39812       	2.046818e-09
4.41532       	2.869284e-09
4.43252       	4.003558e-09
4.44971       	5.560515e-09
4.46691       	7.687733e-09
4.48411       	1.058063e-08
4.5013        	1.449692e-08
4.5185        	1.977460e-08
4.5357        	2.685519e-08
4.55289       	3.631236e-08
4.57009       	4.888852e-08
4.58729       	6.554032e-08
4.60448       	8.749050e-08
4.62168       	1.162992e-07
4.63887       	1.539501e-07
4.65607       	2.029514e-07
4.67327       	2.664601e-07
4.69046       	3.484321e-07
4.70766       	4.538031e-07
4.72486       	5.886992e-07
4.74205       	7.606751e-07
4.75925       	9.790637e-07
4.77645       	1.255301e-06
4.79364       	1.603336e-06
4.81084       	2.040127e-06
4.82804       	2.586203e-06
4.84523       	3.266279e-06
4.86243       	4.109992e-06
4.87962       	5.152658e-06
4.89682       	6.436303e-06
4.91402       	8.010656e-06
4.93121       	9.934441e-06
4.94841       	1.227634e-05
4.96561       	1.511656e-05
4.9828        	1.854836e-05
5             	2.267964e-05
5.01718       	2.762972e-05
5.03436       	3.354413e-05
5.05155       	4.058495e-05
5.06873       	4.893629e-05
5.08591       	5.880631e-05
5.10309       	7.042903e-05
5.12027       	8.406670e-05
5.13746       	1.000115e-04
5.15464       	1.185884e-04
5.17182       	1.401547e-04
5.189         	1.651032e-04
5.20619       	1.938654e-04
5.22337       	2.269095e-04
5.24055       	2.647407e-04
5.25773       	3.078951e-04
5.27491       	3.569505e-04
5.2921        	4.125225e-04
5.30928       	4.752626e-04
5.32646       	5.458578e-04
5.34364       	6.250242e-04
5.36082       	7.135009e-04
5.37801       	8.120459e-04
5.39519       	9.214320e-04
5.41237       	1.042460e-03
5.42955       	1.175925e-03
5.44674       	1.322624e-03
5.46392       	1.483352e-03
5.4811        	1.658895e-03
5.49828       	1.850025e-03
5.51546       	2.057475e-03
5.53265       	2.281968e-03
5.54983       	2.524172e-03
5.56701       	2.784654e-03
5.58419       	3.063948e-03
5.60137       	3.362493e-03
5.61856       	3.680669e-03
5.63574       	4.018820e-03
5.65292       	4.377152e-03
5.6701        	4.755723e-03
5.68729       	5.154478e-03
5.70447       	5.573249e-03
5.72165       	6.011738e-03
5.73883       	6.469525e-03
5.75601       	6.946082e-03
5.7732        	7.440865e-03
5.79038       	7.953140e-03
5.80756       	8.482009e-03
5.82474       	9.026426e-03
5.84192       	9.585290e-03
5.85911       	1.015730e-02
5.87629       	1.074110e-02
5.89347       	1.133526e-02
5.91065       	1.193829e-02
5.92784       	1.254859e-02
5.94502       	1.316460e-02
5.9622        	1.378465e-02
5.97938       	1.440711e-02
5.99656       	1.503015e-02
6.01375       	1.565198e-02
6.03093       	1.627075e-02
6.04811       	1.688476e-02
6.06529       	1.749235e-02
6.08247       	1.809180e-02
6.09966       	1.868151e-02
6.11684       	1.925996e-02
6.13402       	1.982564e-02
6.1512        	2.037721e-02
6.16838       	2.091352e-02
6.18557       	2.143319e-02
6.20275       	2.193508e-02
6.21993       	2.241825e-02
6.23711       	2.288180e-02
6.2543        	2.332501e-02
6.27148       	2.374725e-02
6.28866       	2.414808e-02
6.30584       	2.452715e-02
6.32302       	2.488436e-02
6.34021       	2.521935e-02
6.35739       	2.553202e-02
6.37457       	2.582239e-02
6.39175       	2.609058e-02
6.40893       	2.633676e-02
6.42612       	2.656121e-02
6.4433        	2.676428e-02
6.46048       	2.694634e-02
6.47766       	2.710787e-02
6.49485       	2.724955e-02
6.51203       	2.737218e-02
6.52921       	2.747630e-02
6.54639       	2.756270e-02
6.56357       	2.763215e-02
6.58076       	2.768582e-02
6.59794       	2.772450e-02
6.61512       	2.774901e-02
6.6323        	2.776052e-02
6.64948       	2.775995e-02
6.66667       	2.774825e-02
6.68385       	2.772686e-02
6.70103       	2.769760e-02
6.71821       	2.766128e-02
6.7354        	2.761818e-02
6.75258       	2.756779e-02
6.76976       	2.751025e-02
6.78694       	2.744747e-02
6.80412       	2.738124e-02
6.82131       	2.731225e-02
6.83849       	2.724125e-02
6.85567       	2.716838e-02
6.87285       	2.709440e-02
6.89003       	2.701991e-02
6.90722       	2.694529e-02
6.9244        	2.687062e-02
6.94158       	2.679614e-02
6.95876       	2.672153e-02
6.97595       	2.664654e-02
6.99313       	2.657079e-02
7.01031       	2.649501e-02
7.02749       	2.641967e-02
7.04467       	2.634557e-02
7.06186       	2.627311e-02
7.07904       	2.620260e-02
7.09622       	2.613439e-02
7.1134        	2.606840e-02
7.13058       	2.600479e-02
7.14777       	2.594375e-02
7.16495       	2.588514e-02
7.18213       	2.582883e-02
7.19931       	2.577468e-02
7.21649       	2.572265e-02
7.23368       	2.567224e-02
7.25086       	2.562315e-02
7.26804       	2.557535e-02
7.28522       	2.552896e-02
7.30241       	2.548432e-02
7.31959       	2.544148e-02
7.33677       	2.540058e-02
7.35395       	2.536143e-02
7.37113       	2.532391e-02
7.38832       	2.528810e-02
7.4055        	2.525408e-02
7.42268       	2.522211e-02
7.43986       	2.519201e-02
7.45704       	2.516369e-02
7.47423       	2.513681e-02
7.49141       	2.511108e-02
7.50859       	2.508647e-02
7.52577       	2.506264e-02
7.54296       	2.503934e-02
7.56014       	2.501648e-02
7.57732       	2.499408e-02
7.5945        	2.497172e-02
7.61168       	2.494910e-02
7.62887       	2.492617e-02
7.64605       	2.490287e-02
7.66323       	2.487886e-02
7.68041       	2.485406e-02
7.69759       	2.482841e-02
7.71478       	2.480184e-02
7.73196       	2.477420e-02
7.74914       	2.474538e-02
7.76632       	2.471533e-02
7.78351       	2.468386e-02
7.80069       	2.465081e-02
7.81787       	2.461624e-02
7.83505       	2.458023e-02
7.85223       	2.454297e-02
7.86942       	2.450472e-02
7.8866        	2.446561e-02
7.90378       	2.442582e-02
7.92096       	2.438539e-02
7.93814       	2.434448e-02
7.95533       	2.430307e-02
7.97251       	2.426110e-02
7.98969       	2.421883e-02
8.00687       	2.417635e-02
8.02405       	2.413362e-02
8.04124       	2.409047e-02
8.05842       	2.404696e-02
8.0756        	2.400306e-02
8.09278       	2.395881e-02
8.10997       	2.391421e-02
8.12715       	2.386923e-02
8.14433       	2.382405e-02
8.16151       	2.377867e-02
8.17869       	2.373306e-02
8.19588       	2.368689e-02
8.21306       	2.364013e-02
8.23024       	2.359275e-02
8.24742       	2.354476e-02
8.2646        	2.349635e-02
8.28179       	2.344755e-02
8.29897       	2.339829e-02
8.31615       	2.334851e-02
8.33333       	2.329816e-02
8.35052       	2.324722e-02
8.3677        	2.319573e-02
8.38488       	2.314367e-02
8.40206       	2.309106e-02
8.41924       	2.303806e-02
8.43643       	2.298474e-02
8.45361       	2.293092e-02
8.47079       	2.287643e-02
8.48797       	2.282120e-02
8.50515       	2.276516e-02
8.52234       	2.270830e-02
8.53952       	2.265064e-02
8.5567        	2.259209e-02
8.57388       	2.253261e-02
8.59107       	2.247210e-02
8.60825       	2.241056e-02
8.62543       	2.234792e-02
8.64261       	2.228418e-02
8.65979       	2.221924e-02
8.67698       	2.215298e-02
8.69416       	2.208527e-02
8.71134       	2.201605e-02
8.72852       	2.194529e-02
8.7457        	2.187300e-02
8.76289       	2.179905e-02
8.78007       	2.172329e-02
8.79725       	2.164575e-02
8.81443       	2.156644e-02
8.83162       	2.148538e-02
8.8488        	2.140264e-02
8.86598       	2.131817e-02
8.88316       	2.123192e-02
8.90034       	2.114401e-02
8.91753       	2.105433e-02
8.93471       	2.096294e-02
8.95189       	2.086992e-02
8.96907       	2.077539e-02
8.98625       	2.067937e-02
9.00344       	2.058190e-02
9.02062       	2.048309e-02
9.0378        	2.038307e-02
9.05498       	2.028190e-02
9.07216       	2.017952e-02
9.08935       	2.007584e-02
9.10653       	1.997090e-02
9.12371       	1.986478e-02
9.14089       	1.975761e-02
9.15808       	1.964946e-02
9.17526       	1.954042e-02
9.19244       	1.943067e-02
9.20962       	1.932019e-02
9.2268        	1.920899e-02
9.24399       	1.909704e-02
9.26117       	1.898424e-02
9.27835       	1.887050e-02
9.29553       	1.875592e-02
9.31271       	1.864062e-02
9.3299        	1.852460e-02
9.34708       	1.840779e-02
9.36426       	1.829037e-02
9.38144       	1.817242e-02
9.39863       	1.805384e-02
9.41581       	1.793468e-02
9.43299       	1.781512e-02
9.45017       	1.769540e-02
9.46735       	1.757549e-02
9.48454       	1.745549e-02
9.50172       	1.733551e-02
9.5189        	1.721559e-02
9.53608       	1.709577e-02
9.55326       	1.697611e-02
9.57045       	1.685661e-02
9.58763       	1.673731e-02
9.60481       	1.661822e-02
9.62199       	1.649940e-02
9.63918       	1.638076e-02
9.65636       	1.626229e-02
9.67354       	1.614401e-02
9.69072       	1.602597e-02
9.7079        	1.590821e-02
9.72509       	1.579075e-02
9.74227       	1.567365e-02
9.75945       	1.555686e-02
9.77663       	1.544042e-02
9.79381       	1.532440e-02
9.811         	1.520886e-02
9.82818       	1.509381e-02
9.84536       	1.497932e-02
9.86254       	1.486546e-02
9.87973       	1.475233e-02
9.89691       	1.464000e-02
9.91409       	1.452854e-02
9.93127       	1.441792e-02
9.94845       	1.430812e-02
9.96564       	1.419912e-02
9.98282       	1.409090e-02
10            	1.398343e-02
10.0172       	1.387669e-02
10.0344       	1.377072e-02
10.0515       	1.366540e-02
10.0687       	1.356077e-02
10.0859       	1.345687e-02
10.1031       	1.335360e-02
10.1203       	1.325100e-02
10.1375       	1.314909e-02
10.1546       	1.304793e-02
10.1718       	1.294752e-02
10.189        	1.284788e-02
10.2062       	1.274899e-02
10.2234       	1.265087e-02
10.2405       	1.255351e-02
10.2577       	1.245692e-02
10.2749       	1.236110e-02
10.2921       	1.226609e-02
10.3093       	1.217188e-02
10.3265       	1.207849e-02
10.3436       	1.198597e-02
10.3608       	1.189433e-02
10.378        	1.180358e-02
10.3952       	1.171369e-02
10.4124       	1.162463e-02
10.4296       	1.153641e-02
10.4467       	1.144900e-02
10.4639       	1.136239e-02
10.4811       	1.127654e-02
10.4983       	1.119147e-02
10.5155       	1.110718e-02
10.5326       	1.102363e-02
10.5498       	1.094082e-02
10.567        	1.085873e-02
10.5842       	1.077731e-02
10.6014       	1.069655e-02
10.6186       	1.061640e-02
10.6357       	1.053683e-02
10.6529       	1.045782e-02
10.6701       	1.037931e-02
10.6873       	1.030125e-02
10.7045       	1.022357e-02
10.7216       	1.014626e-02
10.7388       	1.006931e-02
10.756        	9.992718e-03
10.7732       	9.916511e-03
10.7904       	9.840722e-03
10.8076       	9.765396e-03
10.8247       	9.690569e-03
10.8419       	9.616272e-03
10.8591       	9.542520e-03
10.8763       	9.469337e-03
10.8935       	9.396726e-03
10.9107       	9.324665e-03
10.9278       	9.253171e-03
10.945        	9.182252e-03
10.9622       	9.111902e-03
10.9794       	9.042115e-03
10.9966       	8.972870e-03
11.0137       	8.904142e-03
11.0309       	8.835909e-03
11.0481       	8.768163e-03
11.0653       	8.700878e-03
11.0825       	8.634032e-03
11.0997       	8.567632e-03
11.1168       	8.501680e-03
11.134        	8.436182e-03
11.1512       	8.371138e-03
11.1684       	8.306535e-03
11.1856       	8.242376e-03
11.2027       	8.178670e-03
11.2199       	8.115425e-03
11.2371       	8.052642e-03
11.2543       	7.990299e-03
11.2715       	7.928393e-03
11.2887       	7.866902e-03
11.3058       	7.805816e-03
11.323        	7.745125e-03
11.3402       	7.684822e-03
11.3574       	7.624890e-03
11.3746       	7.565339e-03
11.3918       	7.506158e-03
11.4089       	7.447339e-03
11.4261       	7.388888e-03
11.4433       	7.330820e-03
11.4605       	7.273143e-03
11.4777       	7.215848e-03
11.4948       	7.158933e-03
11.512        	7.102407e-03
11.5292       	7.046280e-03
11.5464       	6.990546e-03
11.5636       	6.935207e-03
11.5808       	6.880266e-03
11.5979       	6.825716e-03
11.6151       	6.771555e-03
11.6323       	6.717786e-03
11.6495       	6.664404e-03
11.6667       	6.611412e-03
11.6838       	6.558868e-03
11.701        	6.506775e-03
11.7182       	6.455124e-03
11.7354       	6.403898e-03
11.7526       	6.353075e-03
11.7698       	6.302623e-03
11.7869       	6.252643e-03
11.8041       	6.203188e-03
11.8213       	6.154338e-03
11.8385       	6.106126e-03
11.8557       	6.058645e-03
11.8729       	6.011892e-03
11.89         	5.965880e-03
11.9072       	5.920635e-03
11.9244       	5.876176e-03
11.9416       	5.832444e-03
11.9588       	5.789445e-03
11.9759       	5.747164e-03
11.9931       	5.705634e-03
12.0103       	5.664933e-03
12.0275       	5.625149e-03
12.0447       	5.586324e-03
12.0619       	5.548376e-03
12.079        	5.511331e-03
12.0962       	5.475189e-03
12.1134       	5.439923e-03
12.1306       	5.405513e-03
12.1478       	5.371999e-03
12.1649       	5.339401e-03
12.1821       	5.307728e-03
12.1993       	5.276977e-03
12.2165       	5.247172e-03
12.2337       	5.218349e-03
12.2509       	5.190496e-03
12.268        	5.163624e-03
12.2852       	5.137682e-03
12.3024       	5.112746e-03
12.3196       	5.088819e-03
12.3368       	5.065822e-03
12.354        	5.043714e-03
12.3711       	5.022460e-03
12.3883       	5.002036e-03
12.4055       	4.982478e-03
12.4227       	4.963904e-03
12.4399       	4.946294e-03
12.457        	4.929581e-03
12.4742       	4.913668e-03
12.4914       	4.898442e-03
12.5086       	4.883876e-03
12.5258       	4.869906e-03
12.543        	4.856446e-03
12.5601       	4.843463e-03
12.5773       	4.830909e-03
12.5945       	4.818745e-03
12.6117       	4.806944e-03
12.6289       	4.795444e-03
12.646        	4.784209e-03
12.6632       	4.773273e-03
12.6804       	4.762597e-03
12.6976       	4.752210e-03
12.7148       	4.742088e-03
12.732        	4.732264e-03
12.7491       	4.722693e-03
12.7663       	4.713327e-03
12.7835       	4.704139e-03
12.8007       	4.695108e-03
12.8179       	4.686174e-03
12.8351       	4.677337e-03
12.8522       	4.668589e-03
12.8694       	4.659900e-03
12.8866       	4.651245e-03
12.9038       	4.642617e-03
12.921        	4.634039e-03
12.9381       	4.625486e-03
12.9553       	4.616924e-03
12.9725       	4.608343e-03
12.9897       	4.599808e-03
13.0069       	4.591306e-03
13.0241       	4.582823e-03
13.0412       	4.574351e-03
13.0584       	4.565883e-03
13.0756       	4.557431e-03
