# Region type : patch outlet
# Faces       : 320
# Area        : 1.945340e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
6.34615       	2.417725e-02
6.38462       	2.392443e-02
6.42308       	2.368787e-02
6.46154       	2.346677e-02
6.5           	2.325982e-02
6.53846       	2.306651e-02
6.57692       	2.288606e-02
6.61538       	2.271813e-02
6.65385       	2.256067e-02
6.69231       	2.241152e-02
6.73077       	2.226883e-02
6.76923       	2.213094e-02
6.80769       	2.199680e-02
6.84615       	2.186598e-02
6.88462       	2.173804e-02
6.92308       	2.161257e-02
6.96154       	2.148898e-02
7             	2.136648e-02
7.03846       	2.124483e-02
7.07692       	2.112389e-02
7.11538       	2.100307e-02
7.15385       	2.088161e-02
7.19231       	2.075861e-02
7.23077       	2.063353e-02
7.26923       	2.050597e-02
7.30769       	2.037580e-02
7.34615       	2.024280e-02
7.38462       	2.010733e-02
7.42308       	1.996884e-02
7.46154       	1.982712e-02
7.5           	1.968217e-02
7.53846       	1.953431e-02
7.57692       	1.938425e-02
7.61538       	1.923263e-02
7.65385       	1.907950e-02
7.69231       	1.892462e-02
7.73077       	1.876708e-02
7.76923       	1.860568e-02
7.80769       	1.844083e-02
7.84615       	1.827233e-02
7.88462       	1.809938e-02
7.92308       	1.792134e-02
7.96154       	1.773866e-02
8             	1.755185e-02
8.03846       	1.736118e-02
8.07692       	1.716711e-02
8.11538       	1.696949e-02
8.15385       	1.676851e-02
8.19231       	1.656474e-02
8.23077       	1.635865e-02
8.26923       	1.615042e-02
8.30769       	1.594036e-02
8.34615       	1.572835e-02
8.38462       	1.551446e-02
8.42308       	1.529869e-02
8.46154       	1.508106e-02
8.5           	1.486153e-02
8.53846       	1.464052e-02
8.57692       	1.441823e-02
8.61538       	1.419443e-02
8.65385       	1.396907e-02
8.69231       	1.374201e-02
8.73077       	1.351354e-02
8.76923       	1.328351e-02
8.80769       	1.305254e-02
8.84615       	1.282076e-02
8.88462       	1.258819e-02
8.92308       	1.235472e-02
8.96154       	1.212044e-02
9             	1.188576e-02
9.03846       	1.165109e-02
9.07692       	1.141657e-02
9.11538       	1.118252e-02
9.15385       	1.094929e-02
9.19231       	1.071715e-02
9.23077       	1.048636e-02
9.26923       	1.025689e-02
9.30769       	1.002847e-02
9.34615       	9.801379e-03
9.38462       	9.576090e-03
9.42308       	9.353089e-03
9.46154       	9.132347e-03
9.5           	8.914016e-03
9.53846       	8.698116e-03
9.57692       	8.484902e-03
9.61538       	8.274253e-03
9.65385       	8.065823e-03
9.69231       	7.859183e-03
9.73077       	7.654786e-03
9.76923       	7.453301e-03
9.80769       	7.254864e-03
9.84615       	7.060063e-03
9.88462       	6.869572e-03
9.92308       	6.683896e-03
9.96154       	6.503518e-03
10            	6.328639e-03
10.0385       	6.159270e-03
10.0769       	5.995214e-03
10.1154       	5.836683e-03
10.1538       	5.683658e-03
10.1923       	5.535901e-03
10.2308       	5.393300e-03
10.2692       	5.255692e-03
10.3077       	5.122800e-03
10.3462       	4.994525e-03
10.3846       	4.870756e-03
10.4231       	4.751366e-03
10.4615       	4.636329e-03
10.5          	4.525621e-03
10.5385       	4.419295e-03
10.5769       	4.317378e-03
10.6154       	4.219790e-03
10.6538       	4.126351e-03
10.6923       	4.037036e-03
10.7308       	3.951743e-03
10.7692       	3.870366e-03
10.8077       	3.793040e-03
10.8462       	3.719836e-03
10.8846       	3.650508e-03
10.9231       	3.584919e-03
10.9615       	3.523417e-03
11            	3.466033e-03
11.0385       	3.412665e-03
11.0769       	3.363489e-03
11.1154       	3.318463e-03
11.1538       	3.277561e-03
11.1923       	3.240657e-03
11.2308       	3.207710e-03
11.2692       	3.178797e-03
11.3077       	3.153925e-03
11.3462       	3.132733e-03
11.3846       	3.114818e-03
11.4231       	3.099843e-03
11.4615       	3.087424e-03
11.5          	3.077225e-03
11.5385       	3.069017e-03
11.5769       	3.062817e-03
11.6154       	3.058297e-03
11.6538       	3.055250e-03
11.6923       	3.053504e-03
11.7308       	3.052987e-03
11.7692       	3.053595e-03
11.8077       	3.055147e-03
11.8462       	3.057631e-03
11.8846       	3.060982e-03
11.9231       	3.064968e-03
11.9615       	3.069519e-03
12            	3.074459e-03
12.0385       	3.079649e-03
12.0769       	3.085000e-03
12.1154       	3.090460e-03
12.1538       	3.096044e-03
12.1923       	3.101640e-03
12.2308       	3.107166e-03
12.2692       	3.112563e-03
12.3077       	3.117797e-03
12.3462       	3.122840e-03
12.3846       	3.127684e-03
12.4231       	3.132362e-03
12.4615       	3.136890e-03
12.5          	3.141206e-03
12.5385       	3.145267e-03
12.5769       	3.149057e-03
12.6154       	3.152569e-03
12.6538       	3.155802e-03
